institution_id,institution_name,institution_created_date,researcher_id,researcher_name,researcher_comments,conference_id,conference_title,conference_date,conference_comments,registration_id,registration_fee,attendance_status
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50481,478.02,Pending
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50482,305.12,Pending
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50483,104.55,Cancelled
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50484,299.67,Cancelled
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50485,175.81,Confirmed
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50486,391.92,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50487,340.26,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50488,235.76,Pending
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50489,183.56,Confirmed
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50490,131.74,Cancelled
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50491,130.81,Cancelled
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50492,387.38,Cancelled
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50493,330.91,Cancelled
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50494,469.26,Confirmed
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50495,278.69,Confirmed
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50496,311.38,Cancelled
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50497,283.78,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50498,211.06,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50499,461.5,Pending
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50500,354.28,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50501,275.04,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50502,378.67,Cancelled
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50503,348.52,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50504,419.5,Cancelled
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50505,190.71,Pending
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50506,336.16,Pending
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50507,159.54,Pending
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50508,367.41,Pending
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50509,159.33,Cancelled
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50510,294.37,Confirmed
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,504,International Future of Tech Summit 4,2025-12-06,Venue: Lisbon,50511,153.13,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50512,75.01,Confirmed
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50513,176.38,Confirmed
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50514,333.78,Confirmed
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50515,345.72,Confirmed
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50516,247.32,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50517,269.3,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50518,405.19,Cancelled
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50519,154.46,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50520,244.93,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50521,88.06,Confirmed
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50522,152.96,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50523,202.17,Confirmed
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,520,International Global Health Summit 20,2026-09-20,Venue: Online,50524,462.66,Confirmed
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50525,172.86,Confirmed
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,516,International Global Health Summit 16,2025-02-12,Venue: Online,50526,126.33,Cancelled
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50527,53.41,Cancelled
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50528,225.36,Pending
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50529,147.03,Confirmed
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50530,145.34,Confirmed
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50531,344.75,Cancelled
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50532,392.39,Cancelled
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50533,268.18,Confirmed
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50534,482.55,Confirmed
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50535,182.81,Cancelled
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50536,463.69,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50537,180.84,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,526,International Future of Tech Summit 26,2025-08-07,Venue: Berlin,50538,474.11,Cancelled
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,504,International Future of Tech Summit 4,2025-12-06,Venue: Lisbon,50539,98.06,Cancelled
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50540,198.32,Pending
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50541,261.85,Cancelled
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50542,225.71,Confirmed
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50543,315.28,Pending
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50544,385.66,Cancelled
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50545,483.19,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,520,International Global Health Summit 20,2026-09-20,Venue: Online,50546,363.02,Confirmed
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,516,International Global Health Summit 16,2025-02-12,Venue: Online,50547,331.22,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50548,476.03,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50549,273.72,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50550,186.31,Confirmed
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,526,International Future of Tech Summit 26,2025-08-07,Venue: Berlin,50551,253.04,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50552,408.0,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50553,217.36,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50554,245.34,Pending
23,MIT - Campus 23,1910-07-13,1040,Dr. O40 Smith,Specialization: Physics,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50555,106.35,Confirmed
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50556,343.36,Cancelled
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50557,320.12,Pending
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50558,242.81,Confirmed
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50559,283.63,Pending
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50560,391.44,Confirmed
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50561,364.64,Pending
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50562,406.21,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50563,277.72,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50564,387.75,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50565,153.14,Pending
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50566,283.87,Confirmed
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50567,435.0,Confirmed
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50568,338.48,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50569,348.92,Pending
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50570,460.11,Confirmed
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50571,484.44,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50572,54.34,Pending
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50573,199.0,Cancelled
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50574,150.89,Pending
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50575,101.57,Cancelled
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50576,238.39,Confirmed
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50577,469.43,Cancelled
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,516,International Global Health Summit 16,2025-02-12,Venue: Online,50578,238.32,Pending
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50579,397.47,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50580,69.82,Confirmed
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50581,293.44,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50582,225.56,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50583,439.71,Pending
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50584,288.64,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50585,93.23,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50586,113.38,Cancelled
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50587,228.09,Cancelled
26,IST Lisbon - Campus 26,1951-03-13,1033,Dr. H33 Smith,Specialization: Ethics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50588,488.61,Cancelled
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50589,231.8,Pending
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50590,51.51,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50591,346.98,Confirmed
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50592,292.48,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50593,127.79,Confirmed
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50594,493.78,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50595,99.41,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50596,393.58,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50597,157.1,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50598,83.09,Pending
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50599,189.08,Confirmed
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50600,405.88,Confirmed
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50601,159.6,Cancelled
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50602,386.0,Confirmed
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50603,454.16,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50604,153.55,Cancelled
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50605,463.41,Cancelled
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50606,75.15,Cancelled
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50607,224.7,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50608,108.14,Confirmed
26,IST Lisbon - Campus 26,1951-03-13,1033,Dr. H33 Smith,Specialization: Ethics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50609,131.02,Cancelled
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50610,488.96,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50611,385.87,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50612,145.7,Confirmed
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50613,318.13,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50614,437.88,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50615,180.97,Confirmed
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50616,376.27,Cancelled
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,526,International Future of Tech Summit 26,2025-08-07,Venue: Berlin,50617,253.76,Confirmed
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50618,483.39,Pending
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50619,275.52,Cancelled
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50620,294.8,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50621,107.55,Confirmed
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50622,52.12,Pending
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50623,394.54,Cancelled
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50624,337.59,Cancelled
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50625,134.5,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50626,126.12,Pending
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50627,278.21,Cancelled
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50628,358.26,Confirmed
23,MIT - Campus 23,1910-07-13,1013,Dr. N13 Smith,Specialization: Ethics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50629,216.79,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50630,148.48,Confirmed
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50631,119.93,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50632,275.39,Confirmed
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50633,288.55,Confirmed
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50634,285.4,Pending
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50635,82.31,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50636,230.61,Confirmed
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50637,157.06,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50638,100.32,Confirmed
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50639,257.72,Cancelled
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50640,248.43,Confirmed
